"rn"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"hgnc_symbol"
"1"	"ENSG00000000419"	1296.84709078024	0.14670401371099	0.0791832125536696	1.85271611216273	0.0639230593992112	0.239795221395612	"DPM1"
"2"	"ENSG00000000457"	607.266322979542	0.143183858609756	0.0847330560140478	1.68982290200907	0.0910618409665218	0.290649182821838	"SCYL3"
"3"	"ENSG00000001036"	1146.07022518578	-0.253320091697145	0.0898988060088326	-2.81783599742422	0.00483484985244764	0.0655923349925082	"FUCA2"
"4"	"ENSG00000001167"	3065.88132277318	0.153124892216399	0.0881162074883055	1.73776081133225	0.082252968515914	0.27496513526966	"NFYA"
"5"	"ENSG00000001461"	1708.50077737822	-0.371767722768637	0.119757091691137	-3.10434828968172	0.00190698698653213	0.0413402264780655	"NIPAL3"
"6"	"ENSG00000001629"	4724.17191638632	0.122499518253047	0.0530745184742611	2.3080665029953	0.0209954379181126	0.133106035977929	"ANKIB1"
"7"	"ENSG00000002330"	420.556303417164	-0.171942951250973	0.1022207832539	-1.68207428839489	0.0925544354392273	0.292722934458844	"BAD"
"8"	"ENSG00000002587"	109.447092537868	0.279465872400978	0.145968861043463	1.91455814893127	0.0555488767105817	0.222379659656413	"HS3ST1"
"9"	"ENSG00000002933"	1815.16643715091	-0.491950537286505	0.172363555766308	-2.85414474712679	0.00431528648078068	0.0618917408919255	"TMEM176A"
"10"	"ENSG00000003096"	2024.06907381518	0.255248592627875	0.13526571381845	1.88701619517909	0.0591581473989129	0.230599630009426	"KLHL13"
"11"	"ENSG00000003137"	1024.71175647737	-0.263203622619388	0.13810246358908	-1.90585754793298	0.0566686901436785	0.224733954264077	"CYP26B1"
"12"	"ENSG00000003756"	11326.8951432181	0.0910419049454959	0.0546908982412291	1.66466282093102	0.0959800444344244	0.298600527345115	"RBM5"
"13"	"ENSG00000004139"	366.827052807243	-0.303358219571712	0.117405002832554	-2.58386109835855	0.00977011331501698	0.092076447926324	"SARM1"
"14"	"ENSG00000004142"	2791.24357124911	-0.216010693207035	0.075485668923786	-2.8616119627307	0.00421492600938544	0.06113134911857	"POLDIP2"
"15"	"ENSG00000004399"	3482.43991443408	-0.314976684799084	0.0928071731744722	-3.39388297289203	0.000689091328927953	0.026275569607645	"PLXND1"
"16"	"ENSG00000004478"	4111.57882757445	-0.208395065349294	0.0781445799190624	-2.66678847803823	0.00765798526467841	0.0819836519022132	"FKBP4"
"17"	"ENSG00000005100"	1695.21644948131	-0.167526900997838	0.0876540057498034	-1.91122926516355	0.0559751245798599	0.223333230778726	"DHX33"
"18"	"ENSG00000005187"	1090.17564283601	0.454092006420905	0.18488024106419	2.45614135835774	0.0140437902900316	0.10975615907727	"ACSM3"
"19"	"ENSG00000005189"	408.560505638997	0.270035225134681	0.0977724353523847	2.7618747979575	0.00574705121445767	0.0716017108586071	"REXO5"
"20"	"ENSG00000005238"	1635.1080149051	-0.136115953351973	0.081521976062454	-1.66968417507071	0.0949818663458436	0.297603692574135	"FAM214B"
"21"	"ENSG00000005243"	722.807981800178	-0.312005319363312	0.108503490483709	-2.8755325563481	0.00403346547538395	0.0598832060264462	"COPZ2"
"22"	"ENSG00000005302"	2259.75519671902	0.117693038020811	0.070202858816194	1.67647073075694	0.0936460246612655	0.294829587438147	"MSL3"
"23"	"ENSG00000005436"	1351.53328811815	0.124079201220338	0.0716446449325907	1.73186986043524	0.0832967361120229	0.276800379888613	"GCFC2"
"24"	"ENSG00000005469"	1042.52532204709	0.177961252382941	0.083999721370496	2.11859336530428	0.0341248469232717	0.171240038092644	"CROT"
"25"	"ENSG00000005486"	1786.87872369034	-0.192277455303466	0.090899298038727	-2.11527986961514	0.034406101135257	0.171930497441085	"RHBDD2"
"26"	"ENSG00000005700"	5139.58666341702	0.11955420697777	0.066572019336601	1.79586270882487	0.0725163545149097	0.256108443799237	"IBTK"
"27"	"ENSG00000005882"	1018.45674916251	-0.234543290938987	0.121501419655381	-1.93037490100306	0.0535604025042738	0.217613317501884	"PDK2"
"28"	"ENSG00000005884"	9448.15303386711	-0.440191206355089	0.182392085515327	-2.41343370306546	0.0158030025649355	0.116508033444682	"ITGA3"
"29"	"ENSG00000006007"	2681.70918680819	-0.175667148997454	0.0636214364229937	-2.76113144993321	0.00576014874084961	0.0717081599769958	"GDE1"
"30"	"ENSG00000006042"	5453.41767311812	-0.249985589399208	0.132586902221087	-1.88544709327593	0.0593695010285351	0.23079508817511	"TMEM98"
"31"	"ENSG00000006118"	5841.38791219276	-0.253832872604056	0.0692118030063354	-3.66747955664182	0.000244953128111081	0.0176142550753119	"TMEM132A"
"32"	"ENSG00000006459"	1974.68020255795	0.283990394486816	0.0691520666387135	4.1067520942003	4.01261486374279e-05	0.00936686404931351	"KDM7A"
"33"	"ENSG00000006468"	3033.15926761758	0.327568664698152	0.101327544332858	3.23277018953602	0.00122596141940185	0.0347668339810847	"ETV1"
"34"	"ENSG00000006611"	312.695945425943	-0.557297559516513	0.203755056950262	-2.73513486172052	0.00623547232636985	0.0746588982595001	"USH1C"
"35"	"ENSG00000006625"	640.445230677543	0.188169397423561	0.0855463159463126	2.19962011621463	0.0278338587373935	0.15369130694126	"GGCT"
"36"	"ENSG00000006634"	812.132898148422	0.215579839886876	0.0905101396988588	2.38183081590795	0.0172268098867823	0.120738160740239	"DBF4"
"37"	"ENSG00000006652"	2825.20599249307	0.182372521032586	0.0838089443168357	2.17605080840937	0.0295514615985901	0.158777351502763	"IFRD1"
