"rn"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"hgnc_symbol"
"1"	"ENSG00000000005"	43.2866974879342	2.19885903494376	0.392125793698209	5.60753480204891	2.05228754659629e-08	1.63666118755191e-07	"TNMD"
"2"	"ENSG00000000460"	497.873889930891	0.443381192774156	0.141383793282749	3.13601143723349	0.00171262524554003	0.0059991578922027	"C1orf112"
"3"	"ENSG00000001036"	991.520501293197	-0.344646491654683	0.106381515323344	-3.23972158703643	0.00119646461318361	0.00436691496667448	"FUCA2"
"4"	"ENSG00000001460"	363.226816488248	-0.865974198989961	0.162717615088556	-5.32194500588441	1.02663611466535e-07	7.48282134141936e-07	"STPG1"
"5"	"ENSG00000001461"	368.88765923997	0.605643610188274	0.157982200137188	3.8336192916819	0.00012627152146225	0.000569312426947561	"NIPAL3"
"6"	"ENSG00000001497"	1776.71564634275	0.142559954949762	0.0893825192335511	1.59494223447945	0.110725153947754	0.218698880100303	"LAS1L"
"7"	"ENSG00000001561"	263.447800429143	-0.390160115931707	0.189061961547475	-2.0636626888785	0.0390497093035724	0.0931626896243208	"ENPP4"
"8"	"ENSG00000001617"	1182.50899358585	-1.00184631480094	0.103604120860797	-9.66994658587974	4.04589189829105e-22	1.09295667154534e-20	"SEMA3F"
"9"	"ENSG00000001629"	1838.43323029542	-0.170977863977994	0.0905227558449288	-1.88878323888956	0.0589208795850867	0.130605752502445	"ANKIB1"
"10"	"ENSG00000001630"	157.382517361949	0.72332025415936	0.228013744435756	3.17226602260005	0.00151254385642701	0.00537827404029596	"CYP51A1"
"11"	"ENSG00000002330"	321.410394612132	-0.526313738567086	0.172632741140407	-3.04874808272331	0.0022979709083658	0.00781156425467889	"BAD"
"12"	"ENSG00000002549"	856.207489111577	0.422608143055939	0.112114169326705	3.76944453670654	0.000163611259874111	0.000720837473647003	"LAP3"
"13"	"ENSG00000002587"	143.308372113659	1.016651249341	0.237618662461356	4.27849916673251	1.88157694324191e-05	9.8352535302741e-05	"HS3ST1"
"14"	"ENSG00000002834"	9296.1575840032	0.196125580392983	0.0627846519603091	3.12378223450166	0.00178542542313187	0.00622819072562615	"LASP1"
"15"	"ENSG00000002919"	455.435565923321	-0.22272544795892	0.147454782764628	-1.5104660817577	0.13092453785045	0.250293339523173	"SNX11"
"16"	"ENSG00000003096"	133.856580567978	-0.86900568096345	0.252379296937802	-3.44325264198519	0.000574762109852419	0.00225732617970709	"KLHL13"
"17"	"ENSG00000003147"	257.678935098184	-1.11123394702371	0.189101550716885	-5.87638727874532	4.19316698887006e-09	3.64660154840276e-08	"ICA1"
"18"	"ENSG00000003249"	1316.6637669095	-0.283970775704748	0.111515266225948	-2.54647444529592	0.0108817178605324	0.0309225217708082	"DBNDD1"
"19"	"ENSG00000003400"	242.958664742643	-1.55784944670773	0.194204998071193	-8.02167535429058	1.04312533167395e-15	1.73539756944723e-14	"CASP10"
"20"	"ENSG00000003402"	2754.0808953816	-1.05938216983825	0.0794797459255392	-13.3289576797431	1.57076916266132e-40	9.85045661584526e-39	"CFLAR"
"21"	"ENSG00000003436"	210.070813830173	2.55056347938197	0.225215218978489	11.3250049927824	9.86732504692463e-30	4.15223057257842e-28	"TFPI"
"22"	"ENSG00000003509"	534.183071122775	0.358799393301967	0.138133166020323	2.59748910156144	0.00939081002507451	0.0272388490215219	"NDUFAF7"
"23"	"ENSG00000003756"	1719.79618321405	-0.379724632499243	0.088436840638646	-4.29373810458474	1.75689705492181e-05	9.2138111908267e-05	"RBM5"
"24"	"ENSG00000003989"	899.088430219084	-0.631345357897977	0.111702444850641	-5.65202810683469	1.58565653684483e-08	1.27665510667603e-07	"SLC7A2"
"25"	"ENSG00000004059"	1972.60711290322	-0.707834663745295	0.0962594429732146	-7.35340494274685	1.93220431587612e-13	2.67147647538635e-12	"ARF5"
"26"	"ENSG00000004142"	1849.4362979589	0.138683169218261	0.0869236574705566	1.59545943249382	0.110609534795125	0.218492857902213	"POLDIP2"
"27"	"ENSG00000004399"	2513.1053660531	0.449580943750877	0.0797602340005625	5.63665527545601	1.73384700903047e-08	1.39017247735258e-07	"PLXND1"
"28"	"ENSG00000004478"	4661.87449387556	0.279760960975743	0.0705458450818561	3.9656617714499	7.31925907267559e-05	0.000345989938787883	"FKBP4"
"29"	"ENSG00000004534"	2691.86317045223	-0.477476054881929	0.0782170997924187	-6.10449704922719	1.03124896076543e-09	9.67390659406715e-09	"RBM6"
"30"	"ENSG00000004660"	143.833540175316	-0.905133901043225	0.238815365230841	-3.79009910090297	0.000150587193480502	0.000667874085436486	"CAMKK1"
"31"	"ENSG00000004700"	1134.91198765513	0.222504276095234	0.101397949338852	2.19436662719548	0.0282090630909181	0.0706873447847798	"RECQL"
"32"	"ENSG00000004766"	314.730842662648	0.298656321842275	0.170605543678312	1.7505663380166	0.0800206378924543	0.168054650526558	"VPS50"
"33"	"ENSG00000004777"	197.26903298747	-0.376155266562223	0.210397149870483	-1.78783442073135	0.0738027257535569	0.157287834925516	"ARHGAP33"
"34"	"ENSG00000004864"	5710.72286088414	-0.433618994337047	0.0702257552049091	-6.17464337794312	6.63129794173025e-10	6.3565022205717e-09	"SLC25A13"
"35"	"ENSG00000004866"	155.907171408429	1.27694670834824	0.231306237570032	5.52058916250205	3.37864897988487e-08	2.62821607114283e-07	"ST7"
"36"	"ENSG00000004897"	1617.86742140714	0.565231793692204	0.0956403015425886	5.9099750270079	3.42159599428895e-09	3.01222090381455e-08	"CDC27"
