"rn"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"hgnc_symbol"
"1"	"ENSG00000006062"	5055.8373006216	0.582134167994781	0.122134698627731	4.76632909840909	1.87612724335092e-06	0.00352086546002189	"MAP3K14"
"2"	"ENSG00000070413"	3866.58809291302	-0.491841035054101	0.133307865778092	-3.68951248437833	0.00022468420275476	0.234967463868099	"DGCR2"
"3"	"ENSG00000090905"	9443.06092765077	0.439853812141699	0.117350634538914	3.74820139550112	0.000178107217105861	0.2005487264612	"TNRC6A"
"4"	"ENSG00000100697"	11268.2200753839	0.426256469285783	0.120148444356059	3.54774855030645	0.00038853896141274	0.293297068496372	"DICER1"
"5"	"ENSG00000106785"	2422.06732188475	0.581271651013	0.158152672404596	3.67538304712269	0.000237492817881704	0.234967463868099	"TRIM14"
"6"	"ENSG00000107560"	2309.96782972113	-0.68089112987857	0.120412121131347	-5.65467266485443	1.56143560838667e-08	8.79088247521694e-05	"RAB11FIP2"
"7"	"ENSG00000110422"	10775.4247290655	-0.444704399039028	0.114383819026842	-3.88782611756187	0.000101146041419102	0.122025474254902	"HIPK3"
"8"	"ENSG00000111816"	2585.09233612534	-0.556724318296216	0.156762452063287	-3.55138817343491	0.000383204794641269	0.293297068496372	"FRK"
"9"	"ENSG00000114738"	12086.1454411015	-0.455254480002998	0.125309233893064	-3.63304814704638	0.000280092728989632	0.248987694349205	"MAPKAPK3"
"10"	"ENSG00000116678"	912.720579120084	-0.461444894463536	0.128048920946727	-3.60366093717817	0.000313766315469582	0.264975653414062	"LEPR"
"11"	"ENSG00000123080"	886.796538362202	-0.505251594013472	0.13797748443176	-3.66184088725981	0.000250409375347885	0.234967463868099	"CDKN2C"
"12"	"ENSG00000139651"	3947.29149845266	-0.589106336500133	0.117532952327437	-5.01226528249654	5.37929722695306e-07	0.00181712660326474	"ZNF740"
"13"	"ENSG00000141424"	14732.2880723345	-0.770148291159018	0.131807260018085	-5.84298839876764	5.12725896136994e-09	4.32997019287692e-05	"SLC39A6"
"14"	"ENSG00000150764"	2727.44526081911	-0.873740106535621	0.133774147234908	-6.53145712079428	6.51328706763936e-11	1.10009418572429e-06	"DIXDC1"
"15"	"ENSG00000153904"	3038.07803338486	0.645829837412331	0.134566634706496	4.79933111815534	1.59196410177778e-06	0.0034889428252122	"DDAH1"
"16"	"ENSG00000154277"	283.79513496617	-0.746435731414493	0.152030823155741	-4.90976576933904	9.11852423985709e-07	0.00256686457351977	"UCHL1"
"17"	"ENSG00000168672"	10914.5486641785	-0.444985839287009	0.125685128232361	-3.54048124503909	0.000399398021043017	0.293297068496372	"FAM84B"
"18"	"ENSG00000174028"	563.887183914615	0.667286534790715	0.161777634598526	4.12471437381737	3.71195117282021e-05	0.0522457127574445	"FAM3C2"
"19"	"ENSG00000198346"	2169.4174341185	-0.605657690150874	0.126393431786853	-4.79184465196134	1.65254840744213e-06	0.0034889428252122	"ZNF813"
"20"	"ENSG00000206053"	20725.4318562387	-0.694658011660189	0.126647474249195	-5.4849732754509	4.13531928927666e-08	0.000174613856989707	"JPT2"
"21"	"ENSG00000210082"	38520.1078773248	0.646686756553042	0.149738246597263	4.31878141522771	1.56893075268388e-05	0.0264992404128308	"MT-RNR2"
"22"	"ENSG00000223829"	305.458118655166	-0.58014495111854	0.146518445800493	-3.95953525133958	7.50957596382184e-05	0.0975667215607314	""
"23"	"ENSG00000265735"	76557.8867251124	-0.653177594308413	0.15330574705815	-4.26062040623081	2.03860219438094e-05	0.0313018100573582	"RN7SL5P"
